8;1;3;0;1;1;18;5;0;2;0;0;0;0;2;1;0;1
7;1;3;0;1;3;17;3;1;2;0;0;3;3;3;1;0;2
8;1;3;0;1;4;18;4;1;2;0;0;0;3;1;1;0;2
8;0;2;3;0;2;30;2;1;0;1;0;3;1;1;1;0;2
9;0;2;1;2;0;20;1;0;2;1;1;1;0;2;1;0;1
2;0;2;3;0;0;22;1;1;2;0;0;2;0;2;1;2;1
5;0;1;3;1;0;23;3;0;1;1;1;2;0;1;1;2;2
4;1;0;2;1;2;15;4;0;2;1;0;0;3;3;2;0;0
8;0;0;0;0;1;17;2;0;2;0;0;1;1;2;2;0;1
11;0;0;0;1;2;16;2;1;2;0;0;0;1;3;2;2;1
5;0;0;3;0;1;25;2;1;2;1;0;1;1;3;2;2;1
2;1;0;0;1;3;17;3;1;2;0;0;0;1;2;2;0;1
11;0;0;0;0;2;17;3;1;2;0;0;1;0;1;2;0;2
7;1;0;3;1;4;16;3;0;2;0;0;3;3;4;2;0;2
7;1;0;0;1;3;17;3;0;2;0;0;1;3;4;2;1;1
11;0;0;0;0;2;18;3;1;2;0;0;3;1;1;2;2;2
8;0;0;0;0;3;16;2;1;2;0;0;0;1;4;2;2;2
2;0;0;1;1;2;20;3;1;2;0;0;0;1;4;2;0;0
4;2;0;0;1;2;17;3;0;2;0;0;0;2;3;2;0;2
5;1;0;2;1;2;16;3;0;2;0;0;0;3;2;2;0;2
6;2;0;0;1;2;17;3;1;2;0;0;0;2;4;2;0;2
2;1;0;0;0;2;16;3;0;2;0;0;0;3;4;2;0;1
5;1;0;3;1;3;17;3;0;2;0;0;1;3;4;2;0;2
7;1;0;0;1;2;16;4;1;2;0;0;0;3;2;2;0;2
6;2;0;0;1;2;17;3;0;2;0;0;0;3;4;2;0;2
10;1;0;0;1;2;18;4;1;2;0;0;3;1;1;2;0;2
7;0;0;0;0;2;17;2;1;2;0;0;0;2;3;2;0;2
8;1;0;0;0;2;23;3;1;2;1;0;3;1;2;2;0;1
6;0;0;3;0;1;23;2;1;2;1;0;3;1;2;2;0;1
9;1;0;0;1;2;17;5;0;2;0;0;0;3;3;2;0;0
4;0;0;2;1;2;18;3;1;2;0;0;0;3;3;2;0;2
5;0;0;0;0;1;18;4;0;2;0;0;0;2;3;2;0;2
6;1;0;0;1;2;19;3;1;2;1;0;0;2;3;2;0;1
11;0;0;0;0;1;16;2;1;2;0;0;4;1;4;2;0;1
5;1;0;0;1;2;18;3;1;2;0;0;0;3;1;2;0;2
7;1;0;0;1;2;19;3;1;2;1;0;1;3;1;2;0;1
8;1;0;0;1;2;17;3;1;2;0;0;0;3;4;2;0;1
11;0;0;3;1;2;18;3;1;2;0;0;0;0;1;2;0;0
11;0;0;0;1;3;18;3;1;2;1;0;0;3;3;2;0;1
6;0;0;0;1;2;18;2;1;2;1;0;1;0;1;2;0;0
5;0;0;2;0;2;16;4;1;2;0;0;0;2;4;2;0;1
11;0;0;0;0;2;19;2;0;2;1;0;2;0;1;2;0;1
8;0;0;3;0;2;16;4;1;2;0;0;0;3;3;2;0;1
8;1;0;1;0;2;18;3;0;2;1;0;1;0;3;2;0;2
7;1;0;0;1;2;16;3;1;2;0;0;0;3;4;2;0;1
4;1;0;0;0;3;18;3;1;2;0;0;0;3;4;2;0;2
11;0;0;2;1;2;19;2;1;2;1;0;3;0;3;2;0;1
4;1;0;0;1;1;16;3;1;2;0;0;0;3;4;2;0;2
6;1;3;0;1;3;18;4;1;2;0;0;0;3;2;2;0;2
2;0;0;3;0;1;20;3;1;2;1;0;0;2;4;2;0;1
7;1;0;0;1;2;18;4;0;2;1;0;0;3;4;2;0;2
8;0;0;3;1;1;19;3;0;2;0;0;0;1;4;2;0;2
11;0;0;3;1;1;21;4;1;2;1;0;0;2;2;2;1;1
11;2;0;1;0;4;19;4;1;2;1;0;4;2;1;2;2;0
7;2;1;0;1;4;16;6;1;0;0;0;3;3;1;2;1;2
9;1;0;1;1;2;19;3;0;2;1;0;3;3;4;2;0;2
11;0;0;0;1;2;17;3;0;2;0;0;3;3;4;2;0;2
7;0;0;1;1;3;19;2;1;2;1;0;0;1;3;2;0;2
11;1;1;0;1;1;18;3;0;2;0;0;0;3;4;2;0;2
10;0;0;3;1;2;19;2;0;2;0;0;3;0;1;2;0;2
7;0;0;0;0;3;17;3;1;2;0;0;1;3;4;2;0;2
7;1;0;0;1;2;17;4;1;2;0;0;0;3;4;2;0;1
10;0;0;0;0;2;17;2;1;2;0;0;0;0;2;2;0;1
5;1;0;1;0;2;23;2;1;2;1;0;0;0;2;2;0;0
11;1;0;1;0;0;19;3;0;2;0;0;3;2;1;2;0;2
9;0;0;0;1;2;18;3;1;2;0;0;3;1;4;2;0;2
6;1;3;0;1;4;17;5;1;2;0;0;1;3;4;2;0;2
3;1;0;0;1;2;18;3;1;2;0;0;0;3;4;2;0;1
8;1;0;0;0;2;17;3;1;2;0;0;1;1;2;2;0;2
6;0;0;0;1;3;17;3;0;2;0;0;1;1;1;2;0;1
10;1;0;0;0;1;17;4;0;2;0;0;1;3;4;2;0;1
11;1;0;1;1;2;21;3;0;2;1;0;1;3;3;2;0;1
5;0;0;0;0;2;17;2;1;2;0;0;3;1;4;2;2;2
7;2;0;2;1;1;20;3;1;2;1;0;3;1;4;3;0;2
3;1;0;0;1;2;17;4;1;2;1;0;0;2;4;3;0;2
4;1;0;0;0;2;17;3;0;2;0;0;2;0;1;3;0;1
3;0;0;0;0;1;18;2;1;2;0;0;2;1;4;3;0;2
2;1;0;0;1;1;18;5;0;2;0;0;0;1;1;3;0;1
2;1;0;0;0;2;17;4;0;2;0;0;0;2;2;3;0;2
7;2;0;3;1;2;18;2;0;2;0;0;4;1;1;3;0;2
10;1;0;1;1;2;19;4;0;2;1;0;4;2;1;3;0;2
7;1;0;3;1;3;18;4;1;2;0;0;0;3;3;3;0;2
6;0;0;3;2;1;18;2;0;2;1;0;3;1;2;3;0;2
2;1;0;2;0;1;19;3;0;2;1;0;2;2;2;3;2;2
5;1;0;2;0;0;17;4;0;2;0;0;1;3;4;3;0;2
5;1;0;3;1;2;20;3;0;2;1;0;1;3;4;3;0;2
8;1;0;3;1;0;20;2;0;2;0;0;0;1;1;3;0;2
9;1;0;0;0;1;19;3;0;2;0;0;1;1;4;3;0;2
5;1;0;0;1;2;17;3;0;2;0;0;1;3;4;3;1;2
10;1;0;0;0;2;18;5;1;2;1;0;1;0;1;3;0;2
4;0;0;3;0;1;21;3;0;2;1;0;4;1;2;3;0;2
9;2;0;3;0;4;35;4;1;2;1;0;3;0;1;3;0;2
5;1;0;1;1;2;19;4;0;2;0;0;2;1;1;3;0;2
11;2;0;0;0;1;19;2;0;2;1;0;1;1;2;3;2;2
2;1;0;3;1;1;23;2;0;2;1;0;0;3;3;3;0;2
11;0;0;3;1;1;24;2;1;2;1;0;0;2;4;3;0;2
11;1;0;0;1;2;16;3;1;2;0;0;3;1;4;3;0;2
10;1;0;0;1;2;17;4;1;2;0;0;0;3;2;3;0;0
3;0;1;1;1;0;18;2;0;2;0;0;1;0;1;3;2;2
3;1;0;0;1;0;18;3;0;2;0;0;0;2;2;3;0;2
3;1;0;0;0;1;18;3;0;2;0;0;0;3;2;3;0;2
7;1;0;3;1;3;21;4;0;2;1;0;0;3;4;3;2;2
5;1;0;0;1;3;18;4;1;2;0;0;0;3;4;3;0;2
10;1;0;0;1;2;18;4;1;2;0;0;3;0;1;3;0;1
9;0;0;2;1;1;19;2;0;2;1;0;1;0;4;3;0;2
4;1;0;0;1;0;18;4;0;2;0;0;1;3;2;3;0;2
3;0;0;0;1;1;17;2;1;2;0;0;1;1;4;3;0;2
3;1;0;0;0;3;17;3;1;2;0;0;1;1;4;3;0;2
8;1;0;3;1;2;21;3;1;2;1;0;0;2;2;3;0;2
10;0;0;3;2;1;16;2;0;2;0;1;1;0;2;3;0;1
6;1;0;1;0;2;18;3;0;2;1;0;1;0;4;3;0;2
6;1;0;1;0;2;18;3;0;2;1;0;1;0;4;3;0;2
10;0;0;0;1;1;16;2;1;2;1;0;2;2;4;4;0;1
8;1;0;0;1;1;17;2;0;2;0;0;0;2;4;4;0;1
2;0;0;1;1;2;18;2;0;2;1;0;1;1;4;4;0;2
5;1;0;3;1;2;20;2;0;2;1;0;1;3;3;4;0;1
11;0;0;0;1;3;15;2;1;2;1;0;2;0;1;4;0;1
5;1;0;0;1;1;17;3;0;2;0;0;0;3;3;4;0;1
11;1;3;0;1;3;17;4;1;2;0;0;0;3;2;4;0;2
9;0;0;0;1;1;20;3;1;2;1;0;0;1;4;4;0;1
6;1;0;0;1;2;18;3;1;2;1;0;0;2;3;4;0;1
4;0;0;2;1;2;17;3;1;2;0;0;2;2;2;4;0;0
5;1;0;0;1;1;17;4;1;2;0;0;0;0;2;4;0;1
8;1;0;0;1;1;17;5;1;2;0;0;3;0;1;4;0;1
9;0;0;0;1;1;17;2;0;2;1;0;0;0;4;4;0;1
2;1;0;1;0;3;17;3;1;2;0;0;0;1;2;4;0;1
2;0;0;3;0;1;22;3;1;2;0;0;1;0;2;4;0;0
3;1;0;0;1;1;17;5;1;2;0;0;0;3;2;4;0;2
5;0;0;0;2;4;16;2;1;2;0;0;3;1;1;4;2;2
7;0;0;0;1;2;15;2;1;2;0;0;0;3;3;4;2;1
2;1;0;3;0;2;26;3;1;2;1;0;0;0;1;4;0;1
2;2;0;2;1;2;20;3;1;2;1;0;1;2;2;5;0;2
3;1;0;1;1;2;18;4;1;2;0;0;0;2;2;5;0;2
4;0;0;2;0;2;16;2;1;2;0;0;2;1;1;5;0;2
3;1;0;0;1;1;18;2;1;2;0;0;2;1;4;5;2;2
4;1;0;1;1;1;22;2;1;2;0;0;0;3;4;5;0;1
10;0;0;0;0;1;19;3;1;2;0;0;0;0;3;5;0;1
6;0;0;0;1;1;17;2;1;2;0;0;1;0;1;5;0;1
3;1;0;1;1;1;18;3;1;2;1;0;0;3;4;5;0;2
5;2;0;0;1;1;17;4;1;2;0;0;0;3;1;5;0;1
3;0;0;1;0;1;17;1;1;2;0;0;1;1;3;5;2;2
5;1;0;0;1;3;17;4;1;2;0;0;0;3;2;5;0;2
11;1;0;1;1;1;18;3;0;2;1;0;3;2;3;5;0;1
3;0;0;0;1;1;17;2;0;2;0;0;0;3;2;5;2;2
3;1;0;0;0;2;17;4;0;2;0;0;0;3;2;5;0;1
7;0;0;0;0;1;17;2;1;2;0;0;0;0;2;5;0;2
5;0;0;3;1;2;21;2;1;2;1;0;3;0;1;5;0;1
9;1;0;0;1;1;16;2;0;2;0;0;0;2;4;5;2;2
6;0;0;1;1;1;19;2;1;2;1;0;1;1;4;5;0;1
2;2;0;1;0;1;18;2;1;2;0;0;0;2;3;5;0;1
2;1;0;0;1;1;18;2;1;2;0;0;2;1;4;5;2;2
5;0;0;0;0;3;19;4;0;2;0;0;1;3;4;5;0;2
5;1;0;0;0;1;16;3;1;2;0;0;0;2;3;5;2;2
4;1;0;0;1;2;17;3;1;2;1;0;0;3;2;5;0;2
2;1;0;0;1;1;17;3;1;2;0;0;0;3;4;6;0;2
8;1;0;0;1;1;17;4;0;2;1;0;0;3;4;6;0;2
4;0;0;1;0;1;17;0;0;2;0;0;0;0;1;6;0;1
2;0;0;0;1;1;17;2;0;2;0;0;3;0;2;6;0;2
2;2;0;1;1;0;19;2;0;2;1;0;0;1;4;6;0;1
2;2;0;1;0;3;18;2;1;2;1;0;0;3;3;6;0;2
3;0;0;0;1;1;17;3;1;2;0;0;2;2;2;6;0;2
11;1;0;2;0;2;21;2;1;2;1;0;4;1;2;6;0;1
7;1;0;2;0;1;16;3;0;2;0;0;0;3;3;6;0;2
7;1;0;0;1;1;16;3;1;2;0;0;1;3;4;6;0;1
5;1;0;0;1;2;18;4;1;2;0;0;0;3;1;6;0;2
11;1;0;1;0;2;19;5;0;2;1;0;3;0;1;6;1;2
10;1;0;0;1;1;17;3;0;2;1;0;1;0;1;6;0;2
10;1;0;0;1;3;16;2;0;2;0;0;0;2;4;6;2;2
3;1;0;0;1;3;17;4;1;2;0;0;1;1;1;6;0;2
7;1;0;0;1;2;16;3;1;2;0;0;1;2;1;6;0;2
6;1;0;2;0;2;18;4;0;2;0;0;0;3;4;6;0;2
6;2;0;3;1;2;21;2;0;2;0;0;0;1;4;6;0;2
6;1;0;3;2;2;17;4;1;2;1;0;2;0;4;6;3;2
2;2;0;2;1;1;20;2;1;2;1;0;1;1;3;6;0;0
11;1;0;0;1;1;16;3;0;2;0;0;4;1;1;6;0;1
6;1;3;0;0;2;18;6;0;2;0;0;1;3;4;6;1;2
4;1;0;1;1;1;18;4;0;2;0;0;0;3;2;6;0;2
5;1;0;0;0;2;17;4;0;2;0;0;0;3;2;6;0;2
7;1;0;0;0;2;15;3;0;2;0;0;1;0;2;6;0;2
11;0;0;0;0;2;17;4;1;2;0;0;1;0;1;6;1;0
8;1;0;0;1;2;18;4;0;2;1;0;1;0;1;6;0;2
9;0;0;3;0;2;21;3;1;2;0;0;1;0;1;6;0;0
9;1;0;1;1;2;18;4;0;2;0;0;0;2;2;6;0;2
4;0;0;0;1;0;23;2;1;2;1;0;3;0;3;6;0;2
4;1;0;0;1;1;18;4;0;2;1;0;1;2;1;6;0;2
8;1;0;3;1;2;16;3;1;2;0;0;1;3;2;6;0;1
3;1;0;1;2;2;18;3;1;2;1;0;1;2;3;6;2;1
4;1;0;0;1;3;18;6;1;2;0;0;0;3;3;6;0;2
3;0;0;1;1;2;17;2;1;2;0;0;1;0;1;6;0;2
2;1;0;0;1;1;16;2;0;2;0;0;0;1;4;7;0;2
3;0;0;1;0;1;18;1;0;2;0;0;1;1;4;7;2;2
7;1;0;0;1;1;17;3;1;2;0;0;0;0;2;7;0;1
8;1;0;0;1;1;17;3;1;2;0;0;3;1;3;7;0;1
3;0;0;0;1;1;17;2;0;2;0;0;0;2;4;7;0;2
2;0;0;0;1;2;17;2;1;2;1;0;0;1;3;7;0;1
5;0;0;0;1;1;17;2;1;2;0;0;2;1;4;7;0;1
2;0;0;2;0;1;20;2;0;2;1;0;2;0;1;7;2;1
5;0;0;0;1;1;17;2;1;2;0;0;3;1;4;7;0;1
3;0;0;0;1;2;17;2;1;2;0;0;1;0;1;7;0;2
3;1;0;2;0;1;76;0;0;1;0;0;2;1;2;7;1;1
5;0;0;0;1;1;16;2;1;2;0;0;0;2;3;7;0;1
6;0;0;0;1;1;17;2;0;2;0;0;1;0;2;7;0;0
6;0;0;0;1;1;18;2;1;2;1;0;2;1;4;7;0;1
5;1;0;0;1;1;16;3;0;2;0;0;0;3;3;7;1;1
6;0;0;0;1;1;17;3;0;2;0;0;1;2;4;8;0;2
5;1;0;0;1;1;17;3;0;2;0;0;2;2;1;8;0;1
6;1;0;3;0;1;22;3;1;2;1;0;0;3;4;8;0;1
9;0;0;0;2;3;17;2;1;2;1;0;0;3;4;8;2;2
2;0;0;0;1;1;17;3;1;2;0;0;2;1;1;8;0;1
2;2;0;2;1;2;19;2;1;2;1;0;0;1;2;8;0;1
5;0;0;0;1;1;16;3;1;2;0;0;0;3;3;8;0;2
2;1;0;1;2;1;18;3;0;2;0;0;0;3;2;8;0;1
7;0;0;0;1;3;16;3;1;2;0;0;0;3;4;8;0;1
4;1;0;0;2;1;17;4;1;2;0;0;0;3;2;8;0;0
5;1;0;1;1;1;18;4;0;2;1;0;0;3;2;8;0;2
5;2;0;0;1;1;16;3;0;2;0;0;3;1;3;8;0;2
5;1;0;1;1;1;17;3;0;2;0;0;0;0;2;8;0;2
2;0;0;0;0;1;17;2;0;2;0;0;0;1;3;8;2;1
5;1;0;3;1;1;23;3;1;2;1;0;3;1;2;8;2;1
3;0;0;0;1;2;18;4;1;2;0;0;0;3;2;8;0;1
8;0;0;3;0;1;26;2;1;2;1;0;4;0;2;8;0;1
2;0;0;0;1;2;17;3;1;2;0;0;0;1;3;8;2;1
7;1;0;0;1;1;17;3;1;2;0;0;0;3;3;9;0;2
11;1;0;0;1;1;17;2;0;2;1;0;1;1;2;9;2;2
5;2;0;0;1;1;18;3;1;2;0;0;1;1;4;9;0;2
3;0;0;0;0;3;17;3;1;2;0;0;0;3;4;9;0;1
3;0;0;1;0;1;18;3;1;2;1;0;0;1;3;9;2;2
5;0;0;0;1;1;17;2;0;2;0;0;0;0;1;9;2;2
8;0;0;3;1;1;24;2;1;2;0;0;3;0;1;9;0;2
6;2;0;3;1;2;33;4;1;2;1;0;1;1;1;9;0;2
11;0;0;3;0;1;19;6;1;2;0;0;3;1;4;9;0;2
6;1;0;0;1;2;17;3;0;2;0;0;0;0;2;9;0;2
11;1;0;2;1;1;20;3;1;2;1;0;3;0;1;9;0;1
9;2;0;0;1;1;16;3;1;2;0;0;0;2;4;9;0;1
3;1;0;0;1;2;17;3;0;2;0;0;0;3;4;9;0;2
9;0;0;3;0;0;24;3;0;2;1;0;3;1;2;9;2;2
9;1;0;1;0;3;17;4;1;2;1;0;0;3;4;9;0;2
10;2;0;1;0;1;18;3;0;2;1;0;3;0;1;9;0;2
5;2;0;3;0;1;20;3;1;2;0;0;0;2;4;9;0;2
2;0;0;0;1;2;17;2;1;2;1;0;0;1;3;9;0;2
3;0;0;1;0;1;18;2;1;2;0;0;0;2;3;9;0;1
9;0;0;0;0;2;17;3;0;2;0;0;1;1;1;9;0;2
6;1;0;0;0;1;16;3;1;2;0;0;0;1;3;9;0;2
6;0;0;3;1;1;19;3;1;2;0;0;0;1;3;9;0;2
6;0;0;3;1;1;19;3;1;2;0;0;0;1;3;9;0;2
6;1;0;0;1;2;16;3;1;2;0;0;0;3;4;9;0;1
11;1;0;2;1;1;19;2;1;2;1;0;1;2;4;9;0;1
7;1;0;0;1;2;20;3;0;2;1;0;0;1;3;9;0;2
5;1;0;0;1;3;17;3;0;2;0;0;0;2;3;9;0;2
2;0;0;0;1;1;17;3;0;2;0;0;0;1;2;9;0;1
6;0;0;0;1;1;17;3;0;2;0;0;3;1;3;9;0;2
7;1;0;2;0;3;16;2;1;2;1;0;3;1;1;9;0;2
4;1;0;1;2;1;18;5;0;2;1;0;0;3;4;9;2;2
6;1;0;3;2;2;24;3;0;2;1;0;3;0;1;9;0;2
6;0;3;3;0;3;17;4;1;2;0;0;0;3;2;10;2;1
10;1;0;3;1;1;16;3;0;2;1;0;4;3;4;10;0;1
11;0;0;1;1;3;18;2;1;2;0;0;0;1;4;10;2;1
4;1;0;3;0;2;21;3;1;2;1;0;0;3;3;10;0;2
7;1;0;0;2;2;17;3;0;2;0;0;0;2;4;10;0;2
3;0;0;1;0;2;17;3;1;2;0;0;0;1;2;10;0;1
11;1;0;1;1;2;18;3;0;2;0;0;0;0;1;10;0;2
7;0;0;0;1;2;17;3;1;2;0;0;0;3;3;10;0;2
11;1;0;1;1;2;18;3;0;2;1;0;0;0;1;10;0;2
5;1;0;0;0;1;17;3;0;2;0;0;0;2;3;10;0;2
10;0;0;2;0;1;19;3;1;2;1;0;4;0;1;10;0;2
10;1;0;0;1;1;17;3;0;2;0;0;2;0;1;10;0;2
10;1;0;0;1;2;19;4;0;2;1;0;0;3;4;10;0;1
3;1;0;0;1;2;18;4;1;2;0;0;0;3;3;10;2;1
10;0;0;0;1;2;16;2;1;2;0;0;1;2;3;10;0;1
4;0;0;0;1;1;17;2;0;2;0;0;0;0;1;10;0;2
11;0;0;0;1;2;17;2;1;2;0;0;2;1;3;10;0;1
4;0;0;0;1;2;16;3;0;2;1;0;0;2;4;10;0;1
4;2;0;0;1;1;17;4;1;2;0;0;0;2;3;10;0;0
7;0;0;0;0;2;18;3;0;2;1;0;0;2;4;10;0;1
10;2;0;0;1;2;17;3;1;2;0;0;1;0;1;10;0;1
6;1;0;3;1;4;19;6;1;2;1;0;0;0;1;10;0;1
9;1;0;3;2;1;20;4;0;2;1;0;1;3;2;10;0;1
10;2;0;0;1;1;18;2;1;2;1;0;1;1;4;10;0;1
9;0;0;3;1;2;20;3;1;2;1;0;1;3;4;10;0;1
9;1;0;0;1;2;17;3;0;2;0;0;0;1;3;10;0;2
11;0;0;0;2;1;18;3;1;2;0;0;0;3;4;10;2;0
9;0;0;3;1;1;18;3;1;2;0;0;1;0;1;10;0;1
11;1;0;3;1;2;23;3;0;2;1;1;0;1;2;10;0;1
4;1;0;3;0;2;21;4;1;2;1;0;1;3;3;10;0;1
6;1;0;0;0;1;18;4;0;2;0;0;1;3;4;10;0;2
10;0;0;3;0;1;21;2;0;2;1;0;3;0;2;10;0;2
11;1;0;0;1;1;18;3;1;2;0;0;1;0;2;10;0;1
9;1;1;0;0;2;16;3;1;2;0;0;0;3;4;10;0;1
5;0;0;0;0;1;16;4;1;2;0;0;0;3;4;10;0;2
5;1;0;1;1;0;17;3;0;2;0;0;0;3;4;10;0;1
2;2;0;0;1;1;17;3;1;2;1;0;0;3;2;10;0;2
9;1;0;3;1;3;17;3;1;2;0;0;0;2;3;10;0;1
3;0;0;3;1;2;24;2;1;2;1;0;1;0;1;10;2;1
6;2;0;2;0;2;19;5;1;2;1;0;0;2;1;10;2;2
5;2;0;3;0;1;22;3;1;2;1;0;2;3;4;10;1;2
11;1;0;0;1;1;18;4;1;2;0;0;4;3;4;10;0;1
5;1;0;0;0;1;16;3;0;2;0;0;0;2;2;10;1;2
10;1;0;0;1;2;18;3;0;2;0;0;1;3;3;10;0;2
8;1;0;0;1;1;18;3;1;2;0;1;3;3;4;10;0;0
3;1;0;0;1;2;17;4;0;2;1;0;0;3;4;10;0;2
3;1;3;1;1;2;18;3;0;2;0;0;1;3;3;10;0;2
6;1;0;0;1;2;16;3;0;2;1;0;0;1;3;10;0;2
9;1;0;0;1;2;16;2;1;2;0;0;0;1;2;10;0;1
11;1;0;0;1;2;16;2;1;2;0;0;0;2;4;10;2;1
4;2;0;0;1;1;17;3;0;2;0;0;0;2;4;10;0;2
3;1;0;0;1;2;16;3;0;2;0;0;0;3;3;10;0;2
2;1;0;0;1;2;17;3;0;2;0;0;0;1;3;10;0;2
2;0;0;3;1;1;23;4;1;2;1;0;4;0;1;10;0;0
4;2;0;1;1;2;19;2;0;2;1;0;1;2;4;10;0;1
3;1;0;0;1;2;18;4;0;2;0;0;0;3;3;10;0;2
3;0;0;0;1;1;17;2;1;0;0;0;1;0;3;10;2;1
10;1;0;0;1;2;18;4;1;2;0;0;1;0;1;10;1;2
11;1;0;0;1;2;16;3;1;2;0;0;1;0;1;10;0;2
11;0;0;1;1;3;18;3;1;2;1;0;4;1;3;10;0;1
11;1;0;0;1;2;16;2;0;2;0;0;3;3;4;10;0;2
10;1;0;3;0;2;22;3;1;2;0;0;1;0;1;10;0;1
6;0;0;0;2;2;17;2;1;2;0;0;0;1;2;10;2;1
9;0;0;0;1;2;18;4;1;2;0;0;0;3;2;10;0;1
3;1;0;0;1;2;16;3;0;2;0;0;0;3;2;10;0;2
7;1;0;0;1;2;16;3;1;2;0;0;1;3;2;10;0;2
6;1;0;3;1;2;20;4;1;2;1;0;0;3;3;10;0;2
6;0;0;3;1;1;24;2;1;2;0;0;1;1;3;10;0;1
4;0;0;1;0;2;17;1;0;2;0;0;0;1;2;10;0;1
7;1;0;0;1;2;17;3;1;2;0;0;0;3;4;10;0;1
3;2;0;0;1;1;17;3;1;2;0;0;0;1;2;10;0;1
7;1;0;0;1;3;17;3;1;2;0;0;1;2;3;10;0;1
9;0;0;0;1;1;18;3;1;2;0;0;0;1;3;10;0;1
9;1;1;0;1;2;18;4;0;2;0;0;3;0;1;10;0;1
3;1;0;0;1;2;16;2;1;2;0;0;0;1;3;11;0;2
5;1;0;0;0;2;16;3;0;2;0;0;0;3;2;11;0;2
